대한민국 경상남도 창원시 성산구 중앙동 501-56,"['35.2264784', '128.6780371']",3
대한민국 경상남도 창원시 성산구 귀곡동 653,"['35.1682694', '128.6008251']",1
대한민국 경상남도 창원시 성산구 성산동 76-7,"['35.2099602', '128.6696786']",1
대한민국 경상남도 창원시 성산구 상남동 28-4,"['35.2193222', '128.6796362']",1
대한민국 경상남도 창원시 성산구 가음동 17,"['35.2075501', '128.7003165']",1
대한민국 경상남도 창원시 성산구 안민동 산36-3,"['35.1854954', '128.6897689']",1
대한민국 경상남도 창원시 성산구 남산동 산40,"['35.2010242', '128.7059974']",1
대한민국 경상남도 창원시 성산구 안민동 153-1,"['35.1862632', '128.6899609']",1
대한민국 경상남도 창원시 성산구 사파동 129-3,"['35.2258455', '128.6971133']",1
대한민국 경상남도 창원시 성산구 대방동 496-1,"['35.2120148', '128.705583']",1
대한민국 경상남도 창원시 성산구 남양동 22-1,"['35.2119432', '128.7019304']",1
대한민국 경상남도 창원시 성산구 중앙동 501-38,"['35.2224507', '128.6758264']",1
대한민국 경상남도 창원시 성산구 중앙동 501-47,"['35.2281189', '128.6774114']",4
대한민국 경상남도 창원시 성산구 상남동 74-1,"['35.2217089', '128.6793163']",1
대한민국 사파동,"['35.226002', '128.697964']",1
대한민국 경상남도 창원시 성산구 상남동 3-4,"['35.2227383', '128.6868697']",2
대한민국 경상남도 창원시 성산구 대방동 344-9,"['35.2145599', '128.7093625']",2
대한민국 경상남도 창원시 성산구 상남동 505-4,"['35.2210284', '128.687801']",3
대한민국 경상남도 창원시 성산구 중앙동 52-16,"['35.2227088', '128.6758444']",1
대한민국 반지동,"['35.239757', '128.665966']",1
대한민국 경상남도 창원시 성산구 대방동 397-1,"['35.2166196', '128.7076823']",2
대한민국 경상남도 창원시 성산구 반림동 원이대로 449,"['35.2377326', '128.6667832']",3
대한민국 경상남도 창원시 성산구 상남동 69-1,"['35.21802479999999', '128.6774319']",1
대한민국 경상남도 창원시 성산구 사파정동 147,"['35.2193754', '128.7070252']",1
대한민국 경상남도 창원시 성산구 성산동 526,"['35.2060591', '128.664664']",1
대한민국 경상남도 창원시 성산구 중앙동 용지로 96,"['35.2241211', '128.6780713']",1
대한민국 경상남도 창원시 성산구 대방동 344-6,"['35.21484179999999', '128.7098669']",1
대한민국 경상남도 창원시 성산구 대방동 377-2,"['35.2056425', '128.7117846']",1
대한민국 경상남도 창원시 성산구 상남동 1-2,"['35.2246431', '128.6844613']",1
대한민국 경상남도 창원시 성산구 사파동 112-22,"['35.2212882', '128.6965954']",1
대한민국 서울특별시 마포구 상암동 2-119,"['37.5768253', '126.896549']",1
대한민국 경상남도 창원시 성산구 상남동 73-4,"['35.2204651', '128.6794931']",1
대한민국 경상남도 창원시 성산구 상남동 14-1,"['35.2234072', '128.6836732']",2
대한민국 경상남도 창원시 성산구 남산동 165,"['35.2043983', '128.7067548']",1
대한민국 경상남도 창원시 성산구 중앙동 502-4,"['35.2227292', '128.6657479']",2
대한민국 경상남도 창원시 성산구 중앙동 109-1,"['35.2243237', '128.6641208']",1
대한민국 경상남도 창원시 성산구 대방동 333-5,"['35.2159156', '128.7064438']",1
대한민국 경상남도 창원시 성산구 대방동 396,"['35.2157659', '128.7093829']",3
대한민국 경상남도 창원시 성산구 대방동 331-4,"['35.2160616', '128.7050589']",1
대한민국 경상남도 창원시 성산구 안민동 143-7,"['35.1852577', '128.6905168']",1
대한민국 경상남도 창원시 성산구 대방동 363-1,"['35.2087172', '128.7071667']",1
대한민국 성주동,"['35.185485', '128.689756']",1
대한민국 경상남도 창원시 성산구 반림동 8,"['35.2390122', '128.667928']",1
대한민국 경상남도 창원시 성산구 가음정동 702,"['35.2145511', '128.6853904']",2
대한민국 성산구 신촌동 131-3번지 창원시 경상남도 KR,"['35.2069943', '128.639979']",3
대한민국 경상남도 창원시 성산구 대방동 344-7,"['35.214682', '128.7097601']",1
대한민국 경상남도 창원시 성산구 남양동 503-1,"['35.2119859', '128.6996857']",2
대한민국 경상남도 창원시 성산구 남양동 4,"['35.2141996', '128.7017378']",2
대한민국 경상남도 창원시 성산구 대방동 338-2,"['35.2164295', '128.7079739']",2
대한민국 경상남도 창원시 성산구 상남동 5-1,"['35.2241957', '128.6845202']",1
대한민국 경상남도 창원시 성산구 상남동 6-7,"['35.2243659', '128.6842206']",1
대한민국 경상남도 창원시 성산구 성주동 창원대로 1124,"['35.196789', '128.7048352']",25
대한민국 중앙동,"['35.224343', '128.677353']",1
대한민국 경상남도 창원시 성산구 사파동 527,"['35.2188632', '128.699458']",1
대한민국 경상남도 창원시 성산구 상남동 78-3,"['35.2234576', '128.6808054']",1
대한민국 경상남도 창원시 성산구 외동 856,"['35.2085659', '128.6733061']",1
대한민국 경상남도 창원시 성산구 성주동 521,"['35.1889031', '128.69333']",1
대한민국 경상남도 창원시 성산구 남양동 502-2,"['35.2135808', '128.7011921']",2
대한민국 경상남도 창원시 성산구 중앙동 74-10,"['35.2278462', '128.6776596']",3
대한민국 경상남도 창원시 성산구 대방동 394-3,"['35.2144047', '128.7100092']",1
대한민국 경상남도 창원시 성산구 안민동 143-12,"['35.18532810000001', '128.6901847']",2
대한민국 경상남도 창원시 성산구 중앙동 96-2,"['35.2234188', '128.6787345']",1
대한민국 경상남도 창원시 성산구 상남동 18-3,"['35.221504', '128.6848414']",1
대한민국 성산구 상남동 20-8번지 502호 신우드림타운 창원시 경상남도 KR,"['35.2212361', '128.6839186']",1
대한민국 경상남도 창원시 성산구 대방동,"['35.2140159', '128.7078972']",4
대한민국 경상남도 창원시 성산구 중앙동 95-3,"['35.223654', '128.6776104']",1
대한민국 경상남도 창원시 성산구 상남동 74-4,"['35.2209367', '128.6786687']",1
대한민국 경상남도 창원시 성산구 안민동 261-6,"['35.1871407', '128.6924037']",1
대한민국 경상남도 창원시 성산구 중앙동 98-4,"['35.2221975', '128.6764625']",1
대한민국 경상남도 창원시 성산구 중앙동 용지로113번길,"['35.227188', '128.6776277']",2
대한민국 김포시 장기동,"['37.652746', '126.671547']",1
대한민국 경상남도 창원시 성산구 대방동 334-1,"['35.2166095', '128.7064751']",1
대한민국 경상남도 창원시 성산구 대방동 398,"['35.2162116', '128.7063881']",6
대한민국 경상남도 창원시 성산구 성주동 522,"['35.1943638', '128.6982048']",1
대한민국 경상남도 창원시 성산구 대방동 334-11,"['35.2167048', '128.7066758']",1
대한민국 경상남도 창원시 성산구 상남동 501-2,"['35.2222161', '128.6803689']",1
대한민국 경상남도 창원시 성산구 대방동 344-1,"['35.2153399', '128.7091639']",1
대한민국 경상남도 창원시 성산구 중앙동 75-11,"['35.2283636', '128.6778232']",1
대한민국 경상남도 창원시 성산구 외동 854,"['35.2081174', '128.675991']",2
대한민국 경상남도 창원시 성산구 사파동 97-4,"['35.2219645', '128.7003052']",1
대한민국 경상남도 창원시 성산구 중앙동 69-4,"['35.2269922', '128.6766012']",1
대한민국 경상남도 창원시 성산구 상남동 25,"['35.2216596', '128.682347']",1
대한민국 경상남도 창원시 성산구 사파동 112-1,"['35.2214418', '128.696846']",1
대한민국 경상남도 창원시 성산구 남양동 6,"['35.2136936', '128.7008558']",1
대한민국 경상남도 창원시 성산구 대방동 340-6,"['35.2158875', '128.7092401']",1
대한민국 경상남도 창원시 성산구 중앙동 73-9,"['35.2276953', '128.6775628']",1
대한민국 경상남도 창원시 성산구 상남동 520-1,"['35.2197114', '128.6812827']",1
대한민국 경상남도 창원시 성산구 중앙동 외동반림로126번길,"['35.2282635', '128.6749433']",1
대한민국 경상남도 창원시 성산구 상남동 18-10,"['35.2216454', '128.6842241']",1
대한민국 성주동,"['35.185592', '128.689954']",1
